region,week,hdd_weekly_sum,cdd_weekly_sum,hdd_7day_avg,cdd_7day_avg,hdd_14day_avg,cdd_14day_avg,hdd_30day_avg,cdd_30day_avg,temp_avg_f,temp_avg_c,latitude,longitude
San_Antonio_TX,2022-11-21,75.66000000000003,0.0,15.276612244897962,0.0,14.055183673469388,0.5214489795918367,7.03837142857143,2.2772857142857146,54.19142857142857,12.328571428571427,29.424349,-98.491142
San_Antonio_TX,2022-11-28,61.074,2.495999999999995,8.773469387755103,0.3056326530612239,12.025040816326532,0.15281632653061195,8.903028571428573,1.9228,56.63171428571428,13.684285714285712,29.424349,-98.491142
San_Antonio_TX,2022-12-05,0.0,24.833999999999975,3.8096326530612243,2.0271428571428554,6.291551020408164,1.1663877551020396,9.732028571428573,1.152028571428571,68.54771428571428,20.304285714285715,29.424349,-98.491142
San_Antonio_TX,2022-12-12,74.082,3.5519999999999925,4.035306122448979,2.035714285714283,3.9224693877551013,2.0314285714285694,8.58617142857143,1.0193142857142845,54.92428571428571,12.735714285714286,29.424349,-98.491142
San_Antonio_TX,2022-12-19,184.218,0.0,19.600897959183673,0.04322448979591827,11.818102040816326,1.0394693877551007,9.227542857142856,1.0293999999999988,38.683142857142855,3.712857142857143,29.424349,-98.491142
San_Antonio_TX,2022-12-26,81.582,0.0,21.69526530612245,0.0,20.648081632653064,0.021612244897959133,12.05177142857143,0.9818571428571418,53.34542857142857,11.858571428571429,29.424349,-98.491142
San_Antonio_TX,2023-01-02,32.73600000000001,2.1299999999999955,5.5940816326530625,0.2920408163265295,13.644673469387754,0.14602040816326475,11.921742857142858,0.7861714285714274,60.62771428571428,15.904285714285715,29.424349,-98.491142
San_Antonio_TX,2023-01-09,63.25800000000001,0.0,6.768979591836735,0.012244897959184138,6.181530612244899,0.15214285714285683,13.130942857142857,0.11848571428571404,55.96314285714285,13.312857142857142,29.424349,-98.491142
San_Antonio_TX,2023-01-16,49.26599999999999,0.22800000000000864,7.046204081632653,0.027918367346939834,6.907591836734695,0.020081632653061985,11.302057142857143,0.07751428571428583,57.994571428571426,14.441428571428572,29.424349,-98.491142
San_Antonio_TX,2023-01-23,102.46199999999999,0.0,14.050285714285712,0.004653061224489973,10.548244897959183,0.016285714285714903,8.700257142857144,0.07860000000000014,50.36257142857143,10.20142857142857,29.424349,-98.491142
San_Antonio_TX,2023-01-30,163.14,0.0,20.145795918367348,0.0,17.098040816326527,0.0023265306122449863,11.4964,0.030742857142857495,41.69428571428572,5.385714285714286,29.424349,-98.491142
San_Antonio_TX,2023-02-06,79.62,0.0,13.153714285714285,0.0,16.649755102040817,0.0,13.298628571428571,0.007600000000000288,53.62571428571429,12.014285714285714,29.424349,-98.491142
San_Antonio_TX,2023-02-13,75.66,0.0,11.521224489795918,0.0,12.337469387755103,0.0,14.170714285714284,0.0032571428571429805,54.19142857142857,12.328571428571427,29.424349,-98.491142
San_Antonio_TX,2023-02-20,9.930000000000007,22.326000000000008,6.363795918367347,1.7178367346938779,8.942510204081634,0.8589183673469389,12.974685714285714,0.4008285714285715,66.77085714285714,19.31714285714286,29.424349,-98.491142
San_Antonio_TX,2023-02-27,5.609999999999992,28.104,1.1827346938775511,4.4773469387755105,3.7732653061224495,3.097591836734694,9.043514285714286,1.4455428571428575,68.21342857142858,20.118571428571425,29.424349,-98.491142
San_Antonio_TX,2023-03-06,0.0,52.481999999999985,0.493714285714285,5.313918367346937,0.8382244897959181,4.895632653061223,5.2946,2.6854571428571425,72.49742857142857,22.49857142857143,29.424349,-98.491142
San_Antonio_TX,2023-03-13,60.44399999999999,7.337999999999994,3.287755102040815,3.7916326530612237,1.8907346938775498,4.55277551020408,3.4003714285714284,3.570171428571428,57.413428571428575,14.118571428571428,29.424349,-98.491142
San_Antonio_TX,2023-03-20,12.695999999999998,38.664000000000016,7.160816326530612,3.143387755102041,5.224285714285713,3.467510204081632,2.959685714285713,4.078857142857143,68.70971428571428,20.39428571428571,29.424349,-98.491142
San_Antonio_TX,2023-03-27,3.5219999999999985,40.83000000000001,0.38595918367346915,5.2028571428571455,3.7733877551020405,4.173122448979593,2.6966857142857132,4.374371428571428,70.32971428571429,21.294285714285714,29.424349,-98.491142
San_Antonio_TX,2023-04-03,23.598000000000006,38.963999999999984,1.796326530612245,8.269591836734694,1.0911428571428572,6.7362244897959185,2.947199999999999,5.236371428571428,67.19514285714286,19.552857142857142,29.424349,-98.491142
San_Antonio_TX,2023-04-10,0.0,30.053999999999988,1.6920000000000004,2.775551020408162,1.7441632653061228,5.522571428571427,3.075057142857143,4.6216857142857135,69.29342857142856,20.71857142857143,29.424349,-98.491142
San_Antonio_TX,2023-04-17,4.992000000000004,42.372,0.10187755102040826,6.062326530612245,0.8969387755102044,4.418938775510203,1.1241428571428573,5.546399999999999,70.34,21.3,29.424349,-98.491142
